威雅利电子(集团)有限公司,"00854,威雅利 就電子寄發要約文件及相關文件向股東及購股權持有人作出通知通函 - [其他]","00854,威雅利 就電子寄發要約文件及相關文件向股東及購股權持有人作出通知通函 - [其他]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101469_c.pdf,2024-07-31 20:58:00,
威雅利电子(集团)有限公司,"00854,威雅利 要約文件關於國信證券（香港）融資有限公司及晉化資本私人有限公司為及代表香港雅創台信電子有限公司就收購威雅利電子（集團）有限公司全部已發行股份及註銷其全部未行使購股權（要約人及其一致行動人士已擁有或同意收購者除外）作出自願有條件現金收購要約通函 - [《收購守則》所指的要約公司發出的文件]","00854,威雅利 要約文件關於國信證券（香港）融資有限公司及晉化資本私人有限公司為及代表香港雅創台信電子有限公司就收購威雅利電子（集團）有限公司全部已發行股份及註銷其全部未行使購股權（要約人及其一致行動人士已擁有或同意收購者除外）作出自願有條件現金收購要約通函 - [《收購守則》所指的要約公司發出的文件]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101457_c.pdf,2024-07-31 20:52:00,
威雅利电子(集团)有限公司,"00854,威雅利 聯合公告 - 就電子寄發要約文件及相關文件向股東及購股權持有人寄發通知公告及通告 - [《收購守則》所指的受要約公司刊發的公告 / 《收購守則》所指的要約公司刊發的公告]","00854,威雅利 聯合公告 - 就電子寄發要約文件及相關文件向股東及購股權持有人寄發通知公告及通告 - [《收購守則》所指的受要約公司刊發的公告 / 《收購守則》所指的要約公司刊發的公告]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101445_c.pdf,2024-07-31 20:46:00,
智傲控股有限公司,"08282,智傲控股 正面盈利預告公告及通告 - [盈利警告 / 內幕消息]","08282,智傲控股 正面盈利預告公告及通告 - [盈利警告 / 內幕消息]",1,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100388_c.pdf,2024-07-31 16:31:00,
嘉里物流联网有限公司,"00636,嘉里物流 (1)二零二四年貨運銷售總代理框架協議；(2)二零二四年嘉里物流聯網物流服務框架協議；(3)二零二四年順豐物流服務框架協議；及(4)二零二四年嘉里控股框架服務協議項下的持續關連交易的重續公告及通告 - [持續關連交易]","00636,嘉里物流 (1)二零二四年貨運銷售總代理框架協議；(2)二零二四年嘉里物流聯網物流服務框架協議；(3)二零二四年順豐物流服務框架協議；及(4)二零二四年嘉里控股框架服務協議項下的持續關連交易的重續公告及通告 - [持續關連交易]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101407_c.pdf,2024-07-31 20:21:00,
泛海酒店集团有限公司,"00292,泛海酒店 關連交易及持續關連交易續訂租賃協議公告及通告 - [關連交易 / 持續關連交易]","00292,泛海酒店 關連交易及持續關連交易續訂租賃協議公告及通告 - [關連交易 / 持續關連交易]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101049_c.pdf,2024-07-31 18:11:00,
月31,"01681,康臣葯業 截至2024年7月31日止月份股份發行人的證券變動月報表月報表","01681,康臣葯業 截至2024年7月31日止月份股份發行人的證券變動月報表月報表",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101377_c.pdf,2024-07-31 20:06:00,4
中国康大食品有限公司,"00834,康大食品 持續關連交易
產品互供
及
租賃協議公告及通告 - [持續關連交易]","00834,康大食品 持續關連交易
產品互供
及
租賃協議公告及通告 - [持續關連交易]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101335_c.pdf,2024-07-31 19:51:00,2
第一太平有限公司,"00142,第一太平 PT INDOFOOD SUKSES MAKMUR TBK就其截至2024年6月30日止6個月之未經審核綜合財務業績發表公告公告及通告 - [附屬公司的業績 / 內幕消息]","00142,第一太平 PT INDOFOOD SUKSES MAKMUR TBK就其截至2024年6月30日止6個月之未經審核綜合財務業績發表公告公告及通告 - [附屬公司的業績 / 內幕消息]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101331_c.pdf,2024-07-31 19:47:00,
超智能控股有限公司,"01402,超智能控股 將於2024年8月22日舉行的股東週年大會上變更董事、撤回及修訂建議決議案；及變更授權代表及法律程序文件代理人公告及通告 - [更換董事或重要行政職能或職責的變更 / 更改註冊地址或辦事處、香港業務的註冊地或香港接收法律程序文件代表...更多]","01402,超智能控股 將於2024年8月22日舉行的股東週年大會上變更董事、撤回及修訂建議決議案；及變更授權代表及法律程序文件代理人公告及通告 - [更換董事或重要行政職能或職責的變更 / 更改註冊地址或辦事處、香港業務的註冊地或香港接收法律程序文件代表...更多]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101315_c.pdf,2024-07-31 19:38:00,
黑龙江北大荒农业股份有限公司,"00039,中國北大荒 進一步延長最後截止日期公告及通告 - [根據特定授權發行股份 / 非常重大的出售事項 / 關連交易 / 在完成須予公布的交易方面出現延誤]","00039,中國北大荒 進一步延長最後截止日期公告及通告 - [根據特定授權發行股份 / 非常重大的出售事項 / 關連交易 / 在完成須予公布的交易方面出現延誤]",-1,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101237_c.pdf,2024-07-31 19:04:00,"1,2"
月31,"00450,鴻興印刷集團 截至2023年12月31日止年度年報的補充公告公告及通告 - [末期業績 / 其他-雜項]","00450,鴻興印刷集團 截至2023年12月31日止年度年報的補充公告公告及通告 - [末期業績 / 其他-雜項]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101177_c.pdf,2024-07-31 18:43:00,4
首程控股有限公司,"00697,首程控股 自願公告 - 簽訂拉薩貢嘎機場停車場經營權轉讓合同公告及通告 - [其他-雜項]","00697,首程控股 自願公告 - 簽訂拉薩貢嘎機場停車場經營權轉讓合同公告及通告 - [其他-雜項]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101123_c.pdf,2024-07-31 18:30:00,"1,2"
第一太平有限公司,"00142,第一太平 截至2024年7月31日止月份之股份發行人的證券變動月報表月報表","00142,第一太平 截至2024年7月31日止月份之股份發行人的證券變動月報表月報表",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073100626_c.pdf,2024-07-31 16:55:00,
